t_sec,turn_class,hill_class,turn_angle_deg,hill_angle_deg,is_straight
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.000,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.100,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.200,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.300,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.400,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.500,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.600,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.700,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.800,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
0.900,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.000,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.100,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.200,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.300,1,0,89.0,0.0,0
1.400,1,0,89.0,0.0,0
1.400,1,0,89.0,0.0,0
