t_sec,turn_class,hill_class,turn_angle_deg,hill_angle_deg,is_straight
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.300,1,2,44.0,-3.5,0
0.300,1,2,44.0,-3.5,0
0.300,1,2,44.0,-3.5,0
0.300,1,2,44.0,-3.5,0
0.300,1,2,44.0,-3.5,0
0.300,1,2,44.0,-3.5,0
0.300,1,2,44.0,-3.5,0
0.300,1,2,44.0,-3.5,0
0.300,1,2,44.0,-3.5,0
0.300,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.400,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.501,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.600,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.701,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.800,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
0.900,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.000,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.100,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.200,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.300,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.400,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.501,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.600,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.701,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.801,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
1.901,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.001,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.101,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.201,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.301,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.401,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.501,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.601,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.701,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.801,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
2.901,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.001,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.101,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.201,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.301,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.401,1,2,44.0,-3.5,0
3.501,1,2,44.0,-3.5,0
3.501,1,2,44.0,-3.5,0
3.501,1,2,44.0,-3.5,0
