t_sec,turn_class,hill_class,turn_angle_deg,hill_angle_deg,is_straight
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.300,0,0,0.0,0.0,0
0.300,0,0,0.0,0.0,0
0.300,0,0,0.0,0.0,0
0.400,0,0,0.0,0.0,0
0.400,0,0,0.0,0.0,0
0.400,0,0,0.0,0.0,0
0.500,2,0,-90.0,0.0,0
0.500,2,0,-90.0,0.0,0
0.600,2,0,-90.0,0.0,0
0.600,2,0,-90.0,0.0,0
0.600,2,0,-90.0,0.0,0
0.700,2,0,-90.0,0.0,0
0.700,2,0,-90.0,0.0,0
0.800,2,0,-90.0,0.0,0
0.800,2,0,-90.0,0.0,0
0.800,2,0,-90.0,0.0,0
0.900,2,0,-90.0,0.0,0
0.900,2,0,-90.0,0.0,0
0.900,2,0,-90.0,0.0,0
1.000,2,0,-90.0,0.0,0
1.000,2,0,-90.0,0.0,0
1.100,2,0,-90.0,0.0,0
1.100,2,0,-90.0,0.0,0
1.100,2,0,-90.0,0.0,0
1.200,2,0,-90.0,0.0,0
1.200,2,0,-90.0,0.0,0
1.300,2,0,-90.0,0.0,0
1.300,2,0,-90.0,0.0,0
1.300,2,0,-90.0,0.0,0
1.400,2,0,-90.0,0.0,0
1.400,2,0,-90.0,0.0,0
1.400,2,0,-90.0,0.0,0
1.500,2,0,-90.0,0.0,0
1.500,2,0,-90.0,0.0,0
1.600,2,0,-90.0,0.0,0
1.600,2,0,-90.0,0.0,0
1.600,2,0,-90.0,0.0,0
1.700,2,0,-90.0,0.0,0
1.700,2,0,-90.0,0.0,0
1.700,2,0,-90.0,0.0,0
1.800,2,0,-90.0,0.0,0
1.800,2,0,-90.0,0.0,0
1.900,2,0,-90.0,0.0,0
1.900,2,0,-90.0,0.0,0
1.900,2,0,-90.0,0.0,0
2.000,2,0,-90.0,0.0,0
2.000,2,0,-90.0,0.0,0
2.100,2,0,-90.0,0.0,0
2.100,2,0,-90.0,0.0,0
2.100,2,0,-90.0,0.0,0
2.200,2,0,-90.0,0.0,0
2.200,2,0,-90.0,0.0,0
2.200,2,0,-90.0,0.0,0
2.300,2,0,-90.0,0.0,0
2.300,2,0,-90.0,0.0,0
2.400,2,0,-90.0,0.0,0
2.400,2,0,-90.0,0.0,0
2.400,2,0,-90.0,0.0,0
2.500,2,0,-90.0,0.0,0
2.500,2,0,-90.0,0.0,0
2.600,2,0,-90.0,0.0,0
2.600,2,0,-90.0,0.0,0
2.600,2,0,-90.0,0.0,0
2.700,2,0,-90.0,0.0,0
2.700,2,0,-90.0,0.0,0
2.700,2,0,-90.0,0.0,0
2.800,2,0,-90.0,0.0,0
2.800,2,0,-90.0,0.0,0
2.900,2,0,-90.0,0.0,0
2.900,2,0,-90.0,0.0,0
2.900,2,0,-90.0,0.0,0
3.000,2,0,-90.0,0.0,0
3.000,2,0,-90.0,0.0,0
3.100,2,0,-90.0,0.0,0
3.100,2,0,-90.0,0.0,0
3.100,2,0,-90.0,0.0,0
3.200,2,0,-90.0,0.0,0
3.200,2,0,-90.0,0.0,0
3.200,2,0,-90.0,0.0,0
3.300,2,0,-90.0,0.0,0
3.300,2,0,-90.0,0.0,0
3.400,2,0,-90.0,0.0,0
3.400,2,0,-90.0,0.0,0
3.400,2,0,-90.0,0.0,0
3.500,2,0,-90.0,0.0,0
3.500,2,0,-90.0,0.0,0
3.600,2,0,-90.0,0.0,0
3.600,2,0,-90.0,0.0,0
3.600,2,0,-90.0,0.0,0
3.700,2,0,-90.0,0.0,0
3.700,2,0,-90.0,0.0,0
3.700,2,0,-90.0,0.0,0
3.800,2,0,-90.0,0.0,0
3.800,2,0,-90.0,0.0,0
3.900,2,0,-90.0,0.0,0
3.900,2,0,-90.0,0.0,0
3.900,2,0,-90.0,0.0,0
4.000,2,0,-90.0,0.0,0
4.000,2,0,-90.0,0.0,0
4.000,2,0,-90.0,0.0,0
4.100,2,0,-90.0,0.0,0
4.100,2,0,-90.0,0.0,0
4.200,2,0,-90.0,0.0,0
4.200,2,0,-90.0,0.0,0
4.200,2,0,-90.0,0.0,0
4.300,2,0,-90.0,0.0,0
4.300,2,0,-90.0,0.0,0
4.400,2,0,-90.0,0.0,0
4.400,2,0,-90.0,0.0,0
4.400,2,0,-90.0,0.0,0
4.500,2,0,-90.0,0.0,0
4.500,2,0,-90.0,0.0,0
4.500,2,0,-90.0,0.0,0
4.600,2,0,-90.0,0.0,0
4.600,2,0,-90.0,0.0,0
4.700,2,0,-90.0,0.0,0
4.700,2,0,-90.0,0.0,0
4.700,2,0,-90.0,0.0,0
4.800,2,0,-90.0,0.0,0
4.800,2,0,-90.0,0.0,0
4.900,2,0,-90.0,0.0,0
4.900,2,0,-90.0,0.0,0
4.900,2,0,-90.0,0.0,0
5.000,2,0,-90.0,0.0,0
5.000,2,0,-90.0,0.0,0
5.000,2,0,-90.0,0.0,0
5.100,2,0,-90.0,0.0,0
5.100,2,0,-90.0,0.0,0
5.200,2,0,-90.0,0.0,0
5.200,2,0,-90.0,0.0,0
5.200,2,0,-90.0,0.0,0
5.300,2,0,-90.0,0.0,0
5.300,2,0,-90.0,0.0,0
5.400,2,0,-90.0,0.0,0
5.400,2,0,-90.0,0.0,0
5.400,2,0,-90.0,0.0,0
5.500,2,0,-90.0,0.0,0
5.500,2,0,-90.0,0.0,0
5.500,2,0,-90.0,0.0,0
5.600,2,0,-90.0,0.0,0
5.600,2,0,-90.0,0.0,0
5.700,2,0,-90.0,0.0,0
5.700,2,0,-90.0,0.0,0
5.700,2,0,-90.0,0.0,0
5.800,2,0,-90.0,0.0,0
5.800,2,0,-90.0,0.0,0
5.900,2,0,-90.0,0.0,0
5.900,2,0,-90.0,0.0,0
5.900,2,0,-90.0,0.0,0
6.000,2,0,-90.0,0.0,0
6.000,2,0,-90.0,0.0,0
6.000,2,0,-90.0,0.0,0
6.100,2,0,-90.0,0.0,0
6.100,2,0,-90.0,0.0,0
6.200,2,0,-90.0,0.0,0
6.200,2,0,-90.0,0.0,0
6.200,2,0,-90.0,0.0,0
6.300,2,0,-90.0,0.0,0
6.300,2,0,-90.0,0.0,0
6.300,2,0,-90.0,0.0,0
6.400,2,0,-90.0,0.0,0
6.400,2,0,-90.0,0.0,0
6.500,2,0,-90.0,0.0,0
6.500,2,0,-90.0,0.0,0
6.500,2,0,-90.0,0.0,0
6.600,2,0,-90.0,0.0,0
6.600,2,0,-90.0,0.0,0
6.700,2,0,-90.0,0.0,0
6.700,2,0,-90.0,0.0,0
6.700,2,0,-90.0,0.0,0
6.800,2,0,-90.0,0.0,0
6.800,2,0,-90.0,0.0,0
6.800,2,0,-90.0,0.0,0
6.900,2,0,-90.0,0.0,0
6.900,2,0,-90.0,0.0,0
7.000,2,0,-90.0,0.0,0
7.000,2,0,-90.0,0.0,0
7.000,2,0,-90.0,0.0,0
7.100,2,0,-90.0,0.0,0
7.100,2,0,-90.0,0.0,0
7.200,2,0,-90.0,0.0,0
7.200,2,0,-90.0,0.0,0
7.200,2,0,-90.0,0.0,0
7.300,2,0,-90.0,0.0,0
7.300,2,0,-90.0,0.0,0
7.300,2,0,-90.0,0.0,0
7.400,2,0,-90.0,0.0,0
7.400,2,0,-90.0,0.0,0
7.500,2,0,-90.0,0.0,0
7.500,2,0,-90.0,0.0,0
7.500,2,0,-90.0,0.0,0
7.600,2,0,-90.0,0.0,0
7.600,2,0,-90.0,0.0,0
7.700,2,0,-90.0,0.0,0
7.700,2,0,-90.0,0.0,0
7.700,2,0,-90.0,0.0,0
7.800,2,0,-90.0,0.0,0
7.800,2,0,-90.0,0.0,0
7.800,2,0,-90.0,0.0,0
7.900,2,0,-90.0,0.0,0
7.900,2,0,-90.0,0.0,0
8.000,2,0,-90.0,0.0,0
8.000,2,0,-90.0,0.0,0
8.000,2,0,-90.0,0.0,0
8.100,2,0,-90.0,0.0,0
8.100,2,0,-90.0,0.0,0
8.200,2,0,-90.0,0.0,0
8.200,2,0,-90.0,0.0,0
8.200,2,0,-90.0,0.0,0
8.300,2,0,-90.0,0.0,0
8.300,2,0,-90.0,0.0,0
8.300,2,0,-90.0,0.0,0
8.400,2,0,-90.0,0.0,0
8.400,2,0,-90.0,0.0,0
8.500,0,0,0.0,0.0,0
8.500,0,0,0.0,0.0,0
8.500,0,0,0.0,0.0,0
8.600,0,0,0.0,0.0,0
8.600,0,0,0.0,0.0,0
8.600,0,0,0.0,0.0,0
8.700,0,0,0.0,0.0,0
8.700,0,0,0.0,0.0,0
8.800,0,0,0.0,0.0,0
8.800,0,0,0.0,0.0,0
8.800,0,0,0.0,0.0,0
8.900,0,0,0.0,0.0,0
8.900,0,0,0.0,0.0,0
9.000,0,0,0.0,0.0,0
9.000,0,0,0.0,0.0,0
9.000,0,0,0.0,0.0,0
9.100,0,0,0.0,0.0,0
9.100,0,0,0.0,0.0,0
9.100,0,0,0.0,0.0,0
9.200,0,0,0.0,0.0,0
9.200,0,0,0.0,0.0,0
9.300,0,0,0.0,0.0,0
9.300,0,0,0.0,0.0,0
9.300,0,0,0.0,0.0,0
9.400,0,0,0.0,0.0,0
9.400,0,0,0.0,0.0,0
9.500,0,0,0.0,0.0,0
9.500,0,0,0.0,0.0,0
9.500,0,0,0.0,0.0,0
9.600,0,0,0.0,0.0,0
9.600,0,0,0.0,0.0,0
9.600,0,0,0.0,0.0,0
9.700,0,0,0.0,0.0,0
9.700,0,0,0.0,0.0,0
9.800,0,0,0.0,0.0,0
9.800,0,0,0.0,0.0,0
9.800,0,0,0.0,0.0,0
9.900,0,0,0.0,0.0,0
9.900,0,0,0.0,0.0,0
10.000,0,0,0.0,0.0,0
10.000,0,0,0.0,0.0,0
10.000,0,0,0.0,0.0,0
10.100,0,0,0.0,0.0,0
10.100,0,0,0.0,0.0,0
10.100,0,0,0.0,0.0,0
10.200,0,0,0.0,0.0,0
10.200,0,0,0.0,0.0,0
10.300,0,0,0.0,0.0,0
10.300,0,0,0.0,0.0,0
10.300,0,0,0.0,0.0,0
10.400,0,0,0.0,0.0,0
10.400,0,0,0.0,0.0,0
10.500,0,0,0.0,0.0,0
10.500,0,0,0.0,0.0,0
10.500,0,0,0.0,0.0,0
10.600,0,0,0.0,0.0,0
10.600,0,0,0.0,0.0,0
10.600,0,0,0.0,0.0,0
10.700,0,0,0.0,0.0,0
10.700,0,0,0.0,0.0,0
10.800,0,0,0.0,0.0,0
10.800,0,0,0.0,0.0,0
10.800,0,0,0.0,0.0,0
10.900,0,0,0.0,0.0,0
10.900,0,0,0.0,0.0,0
10.900,0,0,0.0,0.0,0
11.000,0,0,0.0,0.0,0
11.000,0,0,0.0,0.0,0
11.100,0,0,0.0,0.0,0
11.100,0,0,0.0,0.0,0
11.100,0,0,0.0,0.0,0
11.200,0,0,0.0,0.0,0
11.200,0,0,0.0,0.0,0
11.300,0,0,0.0,0.0,0
11.300,0,0,0.0,0.0,0
11.300,0,0,0.0,0.0,0
11.400,0,0,0.0,0.0,0
11.400,0,0,0.0,0.0,0
11.400,0,0,0.0,0.0,0
11.500,0,0,0.0,0.0,0
11.500,0,0,0.0,0.0,0
11.600,0,0,0.0,0.0,0
11.600,0,0,0.0,0.0,0
11.600,0,0,0.0,0.0,0
11.700,0,0,0.0,0.0,0
11.700,0,0,0.0,0.0,0
11.800,0,0,0.0,0.0,0
11.800,0,0,0.0,0.0,0
11.800,0,0,0.0,0.0,0
11.900,1,0,78.0,0.0,0
11.900,1,0,78.0,0.0,0
11.900,1,0,78.0,0.0,0
12.000,1,0,78.0,0.0,0
12.000,1,0,78.0,0.0,0
12.100,1,0,78.0,0.0,0
12.100,1,0,78.0,0.0,0
12.100,1,0,78.0,0.0,0
12.200,1,0,78.0,0.0,0
12.200,1,0,78.0,0.0,0
12.300,1,0,78.0,0.0,0
12.300,1,0,78.0,0.0,0
12.300,1,0,78.0,0.0,0
12.400,1,0,78.0,0.0,0
12.400,1,0,78.0,0.0,0
12.400,1,0,78.0,0.0,0
12.500,1,0,78.0,0.0,0
12.500,1,0,78.0,0.0,0
12.600,1,0,78.0,0.0,0
12.600,1,0,78.0,0.0,0
12.600,1,0,78.0,0.0,0
12.700,1,0,78.0,0.0,0
12.700,1,0,78.0,0.0,0
12.800,1,0,78.0,0.0,0
12.800,1,0,78.0,0.0,0
12.800,1,0,78.0,0.0,0
12.900,1,0,78.0,0.0,0
12.900,1,0,78.0,0.0,0
12.900,1,0,78.0,0.0,0
13.000,1,0,78.0,0.0,0
13.000,1,0,78.0,0.0,0
13.100,1,0,78.0,0.0,0
13.100,1,0,78.0,0.0,0
13.100,1,0,78.0,0.0,0
13.200,1,0,78.0,0.0,0
13.200,1,0,78.0,0.0,0
13.200,1,0,78.0,0.0,0
13.300,1,0,78.0,0.0,0
13.300,1,0,78.0,0.0,0
13.400,1,0,78.0,0.0,0
13.400,1,0,78.0,0.0,0
13.400,1,0,78.0,0.0,0
13.500,1,0,78.0,0.0,0
13.500,1,0,78.0,0.0,0
13.600,1,0,78.0,0.0,0
13.600,1,0,78.0,0.0,0
13.600,1,0,78.0,0.0,0
13.700,1,0,78.0,0.0,0
13.700,1,0,78.0,0.0,0
13.700,1,0,78.0,0.0,0
13.800,1,0,78.0,0.0,0
13.800,1,0,78.0,0.0,0
13.900,1,0,78.0,0.0,0
13.900,1,0,78.0,0.0,0
13.900,1,0,78.0,0.0,0
14.000,1,0,78.0,0.0,0
14.000,1,0,78.0,0.0,0
14.100,1,0,78.0,0.0,0
14.100,1,0,78.0,0.0,0
14.100,1,0,78.0,0.0,0
14.200,1,0,78.0,0.0,0
14.200,1,0,78.0,0.0,0
14.200,1,0,78.0,0.0,0
14.300,1,0,78.0,0.0,0
14.300,1,0,78.0,0.0,0
14.400,1,0,78.0,0.0,0
14.400,1,0,78.0,0.0,0
