t_sec,turn_class,hill_class,turn_angle_deg,hill_angle_deg,is_straight
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.000,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.100,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.200,0,0,0.0,0.0,0
0.300,0,0,0.0,0.0,0
0.300,0,0,0.0,0.0,0
0.300,0,0,0.0,0.0,0
0.300,0,0,0.0,0.0,0
0.400,0,0,0.0,0.0,0
0.400,0,0,0.0,0.0,0
0.400,0,0,0.0,0.0,0
0.500,1,0,37.0,0.0,0
0.500,1,0,37.0,0.0,0
0.500,1,0,37.0,0.0,0
0.500,1,0,37.0,0.0,0
0.600,1,0,37.0,0.0,0
0.600,1,0,37.0,0.0,0
0.600,1,0,37.0,0.0,0
0.600,1,0,37.0,0.0,0
0.700,1,0,37.0,0.0,0
0.700,1,0,37.0,0.0,0
0.700,1,0,37.0,0.0,0
0.800,1,0,37.0,0.0,0
0.800,1,0,37.0,0.0,0
0.800,1,0,37.0,0.0,0
0.800,1,0,37.0,0.0,0
0.900,1,0,37.0,0.0,0
0.900,1,0,37.0,0.0,0
0.900,1,0,37.0,0.0,0
1.000,1,0,37.0,0.0,0
1.000,1,0,37.0,0.0,0
1.000,1,0,37.0,0.0,0
1.000,1,0,37.0,0.0,0
1.100,1,0,37.0,0.0,0
1.100,1,0,37.0,0.0,0
1.100,1,0,37.0,0.0,0
1.200,1,0,37.0,0.0,0
1.200,1,0,37.0,0.0,0
1.200,1,0,37.0,0.0,0
1.200,1,0,37.0,0.0,0
1.300,1,0,37.0,0.0,0
1.300,1,0,37.0,0.0,0
1.300,1,0,37.0,0.0,0
1.400,1,0,37.0,0.0,0
1.400,1,0,37.0,0.0,0
1.400,1,0,37.0,0.0,0
1.400,1,0,37.0,0.0,0
1.500,1,0,37.0,0.0,0
1.500,1,0,37.0,0.0,0
1.500,1,0,37.0,0.0,0
1.500,1,0,37.0,0.0,0
1.600,1,0,37.0,0.0,0
1.600,1,0,37.0,0.0,0
1.600,1,0,37.0,0.0,0
1.700,1,0,37.0,0.0,0
1.700,1,0,37.0,0.0,0
1.700,1,0,37.0,0.0,0
1.700,1,0,37.0,0.0,0
1.800,1,0,37.0,0.0,0
1.800,1,0,37.0,0.0,0
1.800,1,0,37.0,0.0,0
1.900,1,0,37.0,0.0,0
1.900,1,0,37.0,0.0,0
1.900,1,0,37.0,0.0,0
1.900,1,0,37.0,0.0,0
2.000,1,0,37.0,0.0,0
2.000,1,0,37.0,0.0,0
2.000,1,0,37.0,0.0,0
2.100,1,0,37.0,0.0,0
2.100,1,0,37.0,0.0,0
2.100,1,0,37.0,0.0,0
2.100,1,0,37.0,0.0,0
2.200,1,0,37.0,0.0,0
2.200,1,0,37.0,0.0,0
2.200,1,0,37.0,0.0,0
2.200,1,0,37.0,0.0,0
2.300,1,0,37.0,0.0,0
2.300,1,0,37.0,0.0,0
2.300,1,0,37.0,0.0,0
2.400,1,0,37.0,0.0,0
2.400,1,0,37.0,0.0,0
2.400,1,0,37.0,0.0,0
2.400,1,0,37.0,0.0,0
2.500,1,0,37.0,0.0,0
2.500,1,0,37.0,0.0,0
2.500,1,0,37.0,0.0,0
2.600,1,0,37.0,0.0,0
2.600,1,0,37.0,0.0,0
2.600,1,0,37.0,0.0,0
2.600,1,0,37.0,0.0,0
2.700,1,0,37.0,0.0,0
2.700,1,0,37.0,0.0,0
2.700,1,0,37.0,0.0,0
2.800,1,0,37.0,0.0,0
2.800,1,0,37.0,0.0,0
2.800,1,0,37.0,0.0,0
2.800,1,0,37.0,0.0,0
2.900,1,0,37.0,0.0,0
2.900,1,0,37.0,0.0,0
2.900,1,0,37.0,0.0,0
2.900,1,0,37.0,0.0,0
3.000,1,0,37.0,0.0,0
3.000,1,0,37.0,0.0,0
3.000,1,0,37.0,0.0,0
3.100,1,0,37.0,0.0,0
3.100,1,0,37.0,0.0,0
3.100,1,0,37.0,0.0,0
3.100,1,0,37.0,0.0,0
3.200,1,0,37.0,0.0,0
3.200,1,0,37.0,0.0,0
3.200,1,0,37.0,0.0,0
3.300,1,0,37.0,0.0,0
3.300,1,0,37.0,0.0,0
3.300,1,0,37.0,0.0,0
3.300,1,0,37.0,0.0,0
3.400,1,0,37.0,0.0,0
3.400,1,0,37.0,0.0,0
3.400,1,0,37.0,0.0,0
3.500,1,0,37.0,0.0,0
3.500,1,0,37.0,0.0,0
3.500,1,0,37.0,0.0,0
3.500,1,0,37.0,0.0,0
3.600,1,0,37.0,0.0,0
3.600,1,0,37.0,0.0,0
3.600,1,0,37.0,0.0,0
3.700,1,0,37.0,0.0,0
3.700,1,0,37.0,0.0,0
3.700,1,0,37.0,0.0,0
3.700,1,0,37.0,0.0,0
3.800,1,0,37.0,0.0,0
3.800,1,0,37.0,0.0,0
3.800,1,0,37.0,0.0,0
3.800,1,0,37.0,0.0,0
3.900,1,0,37.0,0.0,0
3.900,1,0,37.0,0.0,0
3.900,1,0,37.0,0.0,0
4.000,1,0,37.0,0.0,0
4.000,1,0,37.0,0.0,0
4.000,1,0,37.0,0.0,0
4.000,1,0,37.0,0.0,0
4.100,1,0,37.0,0.0,0
4.100,1,0,37.0,0.0,0
4.100,1,0,37.0,0.0,0
4.200,1,0,37.0,0.0,0
4.200,1,0,37.0,0.0,0
4.200,1,0,37.0,0.0,0
4.200,1,0,37.0,0.0,0
4.300,1,0,37.0,0.0,0
4.300,1,0,37.0,0.0,0
4.300,1,0,37.0,0.0,0
4.400,1,0,37.0,0.0,0
4.400,1,0,37.0,0.0,0
4.400,1,0,37.0,0.0,0
4.400,1,0,37.0,0.0,0
4.500,1,0,37.0,0.0,0
4.500,1,0,37.0,0.0,0
4.500,1,0,37.0,0.0,0
4.500,1,0,37.0,0.0,0
4.600,1,0,37.0,0.0,0
4.600,1,0,37.0,0.0,0
4.600,1,0,37.0,0.0,0
4.700,1,0,37.0,0.0,0
4.700,1,0,37.0,0.0,0
4.700,1,0,37.0,0.0,0
4.700,1,0,37.0,0.0,0
4.800,1,0,37.0,0.0,0
4.800,1,0,37.0,0.0,0
4.800,1,0,37.0,0.0,0
4.900,1,0,37.0,0.0,0
4.900,1,0,37.0,0.0,0
4.900,1,0,37.0,0.0,0
4.900,1,0,37.0,0.0,0
5.000,1,0,37.0,0.0,0
5.000,1,0,37.0,0.0,0
5.000,1,0,37.0,0.0,0
5.100,1,0,37.0,0.0,0
5.100,1,0,37.0,0.0,0
5.100,1,0,37.0,0.0,0
5.100,1,0,37.0,0.0,0
5.200,1,0,37.0,0.0,0
5.200,1,0,37.0,0.0,0
5.200,1,0,37.0,0.0,0
5.200,1,0,37.0,0.0,0
5.300,1,0,37.0,0.0,0
5.300,1,0,37.0,0.0,0
5.300,1,0,37.0,0.0,0
5.400,1,0,37.0,0.0,0
5.400,1,0,37.0,0.0,0
5.400,1,0,37.0,0.0,0
5.400,1,0,37.0,0.0,0
5.500,1,0,37.0,0.0,0
5.500,1,0,37.0,0.0,0
5.500,1,0,37.0,0.0,0
5.600,1,0,37.0,0.0,0
5.600,1,0,37.0,0.0,0
5.600,1,0,37.0,0.0,0
5.600,1,0,37.0,0.0,0
5.700,1,0,37.0,0.0,0
5.700,1,0,37.0,0.0,0
5.700,1,0,37.0,0.0,0
5.800,1,0,37.0,0.0,0
5.800,1,0,37.0,0.0,0
5.800,1,0,37.0,0.0,0
5.800,1,0,37.0,0.0,0
5.900,1,0,37.0,0.0,0
5.900,1,0,37.0,0.0,0
5.900,1,0,37.0,0.0,0
6.000,1,0,37.0,0.0,0
6.000,1,0,37.0,0.0,0
6.000,1,0,37.0,0.0,0
6.000,1,0,37.0,0.0,0
6.100,1,0,37.0,0.0,0
6.100,1,0,37.0,0.0,0
6.100,1,0,37.0,0.0,0
6.100,1,0,37.0,0.0,0
6.200,1,0,37.0,0.0,0
6.200,1,0,37.0,0.0,0
6.200,1,0,37.0,0.0,0
6.300,1,0,37.0,0.0,0
6.300,1,0,37.0,0.0,0
6.300,1,0,37.0,0.0,0
6.300,1,0,37.0,0.0,0
6.400,1,0,37.0,0.0,0
6.400,1,0,37.0,0.0,0
6.400,1,0,37.0,0.0,0
6.500,1,0,37.0,0.0,0
6.500,1,0,37.0,0.0,0
6.500,1,0,37.0,0.0,0
6.500,1,0,37.0,0.0,0
6.600,1,0,37.0,0.0,0
6.600,1,0,37.0,0.0,0
6.600,1,0,37.0,0.0,0
6.700,1,0,37.0,0.0,0
6.700,1,0,37.0,0.0,0
6.700,1,0,37.0,0.0,0
6.700,1,0,37.0,0.0,0
6.800,1,0,37.0,0.0,0
6.800,1,0,37.0,0.0,0
6.800,1,0,37.0,0.0,0
6.800,1,0,37.0,0.0,0
6.900,1,0,37.0,0.0,0
6.900,1,0,37.0,0.0,0
6.900,1,0,37.0,0.0,0
7.000,1,0,37.0,0.0,0
7.000,1,0,37.0,0.0,0
7.000,1,0,37.0,0.0,0
7.000,1,0,37.0,0.0,0
7.100,1,0,37.0,0.0,0
7.100,1,0,37.0,0.0,0
7.100,1,0,37.0,0.0,0
7.200,1,0,37.0,0.0,0
7.200,1,0,37.0,0.0,0
7.200,1,0,37.0,0.0,0
7.200,1,0,37.0,0.0,0
7.300,1,0,37.0,0.0,0
7.300,1,0,37.0,0.0,0
7.300,1,0,37.0,0.0,0
7.400,1,0,37.0,0.0,0
7.400,1,0,37.0,0.0,0
7.400,1,0,37.0,0.0,0
7.400,1,0,37.0,0.0,0
7.500,1,0,37.0,0.0,0
7.500,1,0,37.0,0.0,0
7.500,1,0,37.0,0.0,0
7.500,1,0,37.0,0.0,0
7.600,1,0,37.0,0.0,0
7.600,1,0,37.0,0.0,0
7.600,1,0,37.0,0.0,0
7.700,1,0,37.0,0.0,0
7.700,1,0,37.0,0.0,0
7.700,1,0,37.0,0.0,0
7.700,1,0,37.0,0.0,0
7.800,1,0,37.0,0.0,0
7.800,1,0,37.0,0.0,0
7.800,1,0,37.0,0.0,0
7.900,1,0,37.0,0.0,0
7.900,1,0,37.0,0.0,0
7.900,1,0,37.0,0.0,0
7.900,1,0,37.0,0.0,0
8.000,1,0,37.0,0.0,0
8.000,1,0,37.0,0.0,0
8.000,1,0,37.0,0.0,0
8.100,1,0,37.0,0.0,0
8.100,1,0,37.0,0.0,0
8.100,1,0,37.0,0.0,0
8.100,1,0,37.0,0.0,0
8.200,1,0,37.0,0.0,0
8.200,1,0,37.0,0.0,0
8.200,1,0,37.0,0.0,0
8.300,1,0,37.0,0.0,0
8.300,1,0,37.0,0.0,0
8.300,1,0,37.0,0.0,0
8.300,1,0,37.0,0.0,0
8.400,1,0,37.0,0.0,0
8.400,1,0,37.0,0.0,0
8.400,1,0,37.0,0.0,0
8.400,1,0,37.0,0.0,0
8.500,1,0,37.0,0.0,0
8.500,1,0,37.0,0.0,0
8.500,1,0,37.0,0.0,0
8.600,1,0,37.0,0.0,0
8.600,1,0,37.0,0.0,0
8.600,1,0,37.0,0.0,0
8.600,1,0,37.0,0.0,0
8.700,1,0,37.0,0.0,0
8.700,1,0,37.0,0.0,0
8.700,1,0,37.0,0.0,0
8.800,1,0,37.0,0.0,0
8.800,1,0,37.0,0.0,0
8.800,1,0,37.0,0.0,0
8.800,1,0,37.0,0.0,0
8.900,1,0,37.0,0.0,0
8.900,1,0,37.0,0.0,0
8.900,1,0,37.0,0.0,0
9.000,1,0,37.0,0.0,0
9.000,1,0,37.0,0.0,0
9.000,1,0,37.0,0.0,0
9.000,1,0,37.0,0.0,0
9.100,1,0,37.0,0.0,0
9.100,1,0,37.0,0.0,0
9.100,1,0,37.0,0.0,0
9.100,1,0,37.0,0.0,0
9.200,1,0,37.0,0.0,0
9.200,1,0,37.0,0.0,0
9.200,1,0,37.0,0.0,0
9.300,1,0,37.0,0.0,0
9.300,1,0,37.0,0.0,0
9.300,1,0,37.0,0.0,0
9.300,1,0,37.0,0.0,0
9.400,1,0,37.0,0.0,0
9.400,1,0,37.0,0.0,0
9.400,1,0,37.0,0.0,0
9.500,1,0,37.0,0.0,0
9.500,1,0,37.0,0.0,0
9.500,1,0,37.0,0.0,0
9.500,1,0,37.0,0.0,0
9.600,1,0,37.0,0.0,0
9.600,1,0,37.0,0.0,0
9.600,1,0,37.0,0.0,0
9.700,1,0,37.0,0.0,0
9.700,1,0,37.0,0.0,0
9.700,1,0,37.0,0.0,0
9.700,1,0,37.0,0.0,0
9.800,1,0,37.0,0.0,0
9.800,1,0,37.0,0.0,0
9.800,1,0,37.0,0.0,0
9.900,1,0,37.0,0.0,0
9.900,1,0,37.0,0.0,0
9.900,1,0,37.0,0.0,0
9.900,1,0,37.0,0.0,0
10.000,1,0,37.0,0.0,0
10.000,1,0,37.0,0.0,0
10.000,1,0,37.0,0.0,0
10.000,1,0,37.0,0.0,0
10.100,1,0,37.0,0.0,0
10.100,1,0,37.0,0.0,0
10.100,1,0,37.0,0.0,0
10.200,1,0,37.0,0.0,0
10.200,1,0,37.0,0.0,0
10.200,1,0,37.0,0.0,0
10.200,1,0,37.0,0.0,0
10.300,1,0,37.0,0.0,0
10.300,1,0,37.0,0.0,0
10.300,1,0,37.0,0.0,0
10.400,1,0,37.0,0.0,0
10.400,1,0,37.0,0.0,0
10.400,1,0,37.0,0.0,0
10.400,1,0,37.0,0.0,0
10.500,1,0,37.0,0.0,0
10.500,1,0,37.0,0.0,0
10.500,1,0,37.0,0.0,0
10.600,1,0,37.0,0.0,0
10.600,1,0,37.0,0.0,0
10.600,1,0,37.0,0.0,0
10.600,1,0,37.0,0.0,0
10.700,1,0,37.0,0.0,0
10.700,1,0,37.0,0.0,0
10.700,1,0,37.0,0.0,0
10.700,1,0,37.0,0.0,0
10.800,1,0,37.0,0.0,0
10.800,1,0,37.0,0.0,0
10.800,1,0,37.0,0.0,0
